id_receta,nombre_receta,ingrediente,ingrediente_original,ingrediente_homologado,cantidad,unidad,cadena,producto_profeco,precio_kg_litro_mxn,unidad_precio,costo_ingrediente_mxn,tipo_conversion,ingredientes_requeridos,precio_total_receta_mxn,ingredientes_con_precio
497791,Herb and Garlic Bacon Wrapped Shrimp&quot;,shrimp,1   lb    large shrimp,shrimp,453.5924,gramos,Walmart,Camarón,286.5,kg,129.95,directa,3,401.95,3
498694,Campfire Lemon Meringue Mallow Bursts Cereal Squares,butter margarine,3   tablespoons    butter or 3   tablespoons    margarine,butter,42.5626,gramos,Chedraui,Mantequilla,273.7,kg,11.65,densidad_aproximada,3,38.86,3
498694,Campfire Lemon Meringue Mallow Bursts Cereal Squares,campfire lemon meringue marshmallows,1 (8   ounce) bag  campfire lemon meringue marshmallows,lemon,226.7962,gramos,Chedraui,Limón,21.7,kg,4.92,directa,3,38.86,3
498694,Campfire Lemon Meringue Mallow Bursts Cereal Squares,crisp rice cereal corn flakes,5   cups    crisp rice cereal or 5   cups    corn flakes,rice,925.0,gramos,Chedraui,Arroz,24.1,kg,22.29,densidad_aproximada,3,38.86,3
498694,Campfire Lemon Meringue Mallow Bursts Cereal Squares,butter margarine,3   tablespoons    butter or 3   tablespoons    margarine,butter,42.5626,gramos,Soriana,Mantequilla,288.8,kg,12.29,densidad_aproximada,3,42.75,3
498694,Campfire Lemon Meringue Mallow Bursts Cereal Squares,campfire lemon meringue marshmallows,1 (8   ounce) bag  campfire lemon meringue marshmallows,lemon,226.7962,gramos,Soriana,Limón,30.3,kg,6.87,directa,3,42.75,3
498694,Campfire Lemon Meringue Mallow Bursts Cereal Squares,crisp rice cereal corn flakes,5   cups    crisp rice cereal or 5   cups    corn flakes,rice,925.0,gramos,Soriana,Arroz,25.5,kg,23.59,densidad_aproximada,3,42.75,3
498694,Campfire Lemon Meringue Mallow Bursts Cereal Squares,butter margarine,3   tablespoons    butter or 3   tablespoons    margarine,butter,42.5626,gramos,Walmart,Mantequilla,288.9,kg,12.3,densidad_aproximada,3,48.01,3
498694,Campfire Lemon Meringue Mallow Bursts Cereal Squares,campfire lemon meringue marshmallows,1 (8   ounce) bag  campfire lemon meringue marshmallows,lemon,226.7962,gramos,Walmart,Limón,40.0,kg,9.07,directa,3,48.01,3
498694,Campfire Lemon Meringue Mallow Bursts Cereal Squares,crisp rice cereal corn flakes,5   cups    crisp rice cereal or 5   cups    corn flakes,rice,925.0,gramos,Walmart,Arroz,28.8,kg,26.64,densidad_aproximada,3,48.01,3
498746,Vegetable Ribbons,carrot,1       carrot,carrot,61.0,gramos,Chedraui,Zanahoria,15.8,kg,0.96,peso_por_pieza_aproximado,3,11.3,3
498746,Vegetable Ribbons,olive oil,1   tablespoon    olive oil,olive oil,0.0148,litros,Chedraui,Aceite de Oliva,271.22,litro,4.01,volumen,3,11.3,3
498746,Vegetable Ribbons,zucchini,1       zucchini,zucchini,196.0,gramos,Chedraui,Calabaza,32.3,kg,6.33,peso_por_pieza_aproximado,3,11.3,3
498746,Vegetable Ribbons,carrot,1       carrot,carrot,61.0,gramos,Soriana,Zanahoria,16.5,kg,1.01,peso_por_pieza_aproximado,3,12.18,3
498746,Vegetable Ribbons,olive oil,1   tablespoon    olive oil,olive oil,0.0148,litros,Soriana,Aceite de Oliva,312.44,litro,4.62,volumen,3,12.18,3
498746,Vegetable Ribbons,zucchini,1       zucchini,zucchini,196.0,gramos,Soriana,Calabaza,33.4,kg,6.55,peso_por_pieza_aproximado,3,12.18,3
498746,Vegetable Ribbons,carrot,1       carrot,carrot,61.0,gramos,Walmart,Zanahoria,18.0,kg,1.1,peso_por_pieza_aproximado,3,12.21,3
498746,Vegetable Ribbons,olive oil,1   tablespoon    olive oil,olive oil,0.0148,litros,Walmart,Aceite de Oliva,262.11,litro,3.88,volumen,3,12.21,3
498746,Vegetable Ribbons,zucchini,1       zucchini,zucchini,196.0,gramos,Walmart,Calabaza,36.9,kg,7.23,peso_por_pieza_aproximado,3,12.21,3
503414,Rosetta Almond Drink,almond syrup tunisian almond syrup Tunisian Almond Syrup,"4   tablespoons    almond syrup (<a href=""https://www.geniuskitchen.com/recipe/tunisian-almond-syrup-503411"">Tunisian Almond Syrup</a>)",almonds,35.7501,gramos,Chedraui,Almendras,455.6,kg,16.29,densidad_aproximada,3,19.16,3
503414,Rosetta Almond Drink,cold water,1   cup    cold water,water,0.2366,litros,Chedraui,Agua Sin Gas,11.89,litro,2.81,volumen,3,19.16,3
503414,Rosetta Almond Drink,rose water,1   teaspoon    rose water,water,0.0049,litros,Chedraui,Agua Sin Gas,11.89,litro,0.06,volumen,3,19.16,3
503414,Rosetta Almond Drink,almond syrup tunisian almond syrup Tunisian Almond Syrup,"4   tablespoons    almond syrup (<a href=""https://www.geniuskitchen.com/recipe/tunisian-almond-syrup-503411"">Tunisian Almond Syrup</a>)",almonds,35.7501,gramos,Soriana,Almendras,491.1,kg,17.56,densidad_aproximada,3,20.49,3
503414,Rosetta Almond Drink,cold water,1   cup    cold water,water,0.2366,litros,Soriana,Agua Sin Gas,12.11,litro,2.87,volumen,3,20.49,3
503414,Rosetta Almond Drink,rose water,1   teaspoon    rose water,water,0.0049,litros,Soriana,Agua Sin Gas,12.11,litro,0.06,volumen,3,20.49,3
503414,Rosetta Almond Drink,almond syrup tunisian almond syrup Tunisian Almond Syrup,"4   tablespoons    almond syrup (<a href=""https://www.geniuskitchen.com/recipe/tunisian-almond-syrup-503411"">Tunisian Almond Syrup</a>)",almonds,35.7501,gramos,Walmart,Almendras,510.0,kg,18.23,densidad_aproximada,3,20.76,3
503414,Rosetta Almond Drink,cold water,1   cup    cold water,water,0.2366,litros,Walmart,Agua Sin Gas,10.5,litro,2.48,volumen,3,20.76,3
503414,Rosetta Almond Drink,rose water,1   teaspoon    rose water,water,0.0049,litros,Walmart,Agua Sin Gas,10.5,litro,0.05,volumen,3,20.76,3
504490,Vegan Powdered Sugar,cane sugar,2   cups    unbleached cane sugar,sugar,400.0,gramos,Chedraui,Azúcar,28.2,kg,11.28,densidad_aproximada,2,20.49,2
504490,Vegan Powdered Sugar,cornstarch,1/2  cup    cornstarch,cornstarch,64.0,gramos,Chedraui,Harina de Maíz,143.9,kg,9.21,densidad_aproximada,2,20.49,2
504490,Vegan Powdered Sugar,cane sugar,2   cups    unbleached cane sugar,sugar,400.0,gramos,Soriana,Azúcar,29.4,kg,11.76,densidad_aproximada,2,21.19,2
504490,Vegan Powdered Sugar,cornstarch,1/2  cup    cornstarch,cornstarch,64.0,gramos,Soriana,Harina de Maíz,147.4,kg,9.43,densidad_aproximada,2,21.19,2
504490,Vegan Powdered Sugar,cane sugar,2   cups    unbleached cane sugar,sugar,400.0,gramos,Walmart,Azúcar,26.9,kg,10.76,densidad_aproximada,2,19.94,2
504490,Vegan Powdered Sugar,cornstarch,1/2  cup    cornstarch,cornstarch,64.0,gramos,Walmart,Harina de Maíz,143.5,kg,9.18,densidad_aproximada,2,19.94,2
504873,George Motz's Meat Marinade,flank steaks chicken,3   lbs    flank steaks or 3   lbs    chicken breasts,chicken,1360.7771,gramos,Chedraui,Carne Pollo,94.0,kg,127.91,directa,6,199.64,6
504873,George Motz's Meat Marinade,garlic cloves minced,"8       garlic cloves, minced",garlic,24.0,gramos,Chedraui,Ajo,411.1,kg,9.87,peso_por_diente_aproximado,6,199.64,6
504873,George Motz's Meat Marinade,hot sauce,1/2  cup    hot sauce,hot sauce,0.1183,litros,Chedraui,Salsa Picante y Similares,297.11,litro,35.15,volumen,6,199.64,6
504873,George Motz's Meat Marinade,olive oil,2   tablespoons    olive oil,olive oil,0.0296,litros,Chedraui,Aceite de Oliva,271.22,litro,8.02,volumen,6,199.64,6
504873,George Motz's Meat Marinade,orange juice,1   cup    orange juice,orange juice,0.2366,litros,Chedraui,Jugo de Fruta,34.38,litro,8.13,volumen,6,199.64,6
504873,George Motz's Meat Marinade,soy sauce,1/4  cup    soy sauce,soy sauce,0.0591,litros,Chedraui,Salsa de Soya,178.57,litro,10.56,volumen,6,199.64,6
504873,George Motz's Meat Marinade,flank steaks chicken,3   lbs    flank steaks or 3   lbs    chicken breasts,chicken,1360.7771,gramos,Soriana,Carne Pollo,86.3,kg,117.44,directa,6,224.78,6
504873,George Motz's Meat Marinade,garlic cloves minced,"8       garlic cloves, minced",garlic,24.0,gramos,Soriana,Ajo,469.2,kg,11.26,peso_por_diente_aproximado,6,224.78,6
504873,George Motz's Meat Marinade,hot sauce,1/2  cup    hot sauce,hot sauce,0.1183,litros,Soriana,Salsa Picante y Similares,575.15,litro,68.04,volumen,6,224.78,6
504873,George Motz's Meat Marinade,olive oil,2   tablespoons    olive oil,olive oil,0.0296,litros,Soriana,Aceite de Oliva,312.44,litro,9.24,volumen,6,224.78,6
504873,George Motz's Meat Marinade,orange juice,1   cup    orange juice,orange juice,0.2366,litros,Soriana,Jugo de Fruta,31.25,litro,7.39,volumen,6,224.78,6
504873,George Motz's Meat Marinade,soy sauce,1/4  cup    soy sauce,soy sauce,0.0591,litros,Soriana,Salsa de Soya,192.86,litro,11.41,volumen,6,224.78,6
504873,George Motz's Meat Marinade,flank steaks chicken,3   lbs    flank steaks or 3   lbs    chicken breasts,chicken,1360.7771,gramos,Walmart,Carne Pollo,104.0,kg,141.52,directa,6,279.83,6
504873,George Motz's Meat Marinade,garlic cloves minced,"8       garlic cloves, minced",garlic,24.0,gramos,Walmart,Ajo,603.9,kg,14.49,peso_por_diente_aproximado,6,279.83,6
504873,George Motz's Meat Marinade,hot sauce,1/2  cup    hot sauce,hot sauce,0.1183,litros,Walmart,Salsa Picante y Similares,866.66,litro,102.52,volumen,6,279.83,6
504873,George Motz's Meat Marinade,olive oil,2   tablespoons    olive oil,olive oil,0.0296,litros,Walmart,Aceite de Oliva,262.11,litro,7.75,volumen,6,279.83,6
504873,George Motz's Meat Marinade,orange juice,1   cup    orange juice,orange juice,0.2366,litros,Walmart,Jugo de Fruta,32.29,litro,7.64,volumen,6,279.83,6
504873,George Motz's Meat Marinade,soy sauce,1/4  cup    soy sauce,soy sauce,0.0591,litros,Walmart,Salsa de Soya,100.0,litro,5.91,volumen,6,279.83,6
504880,Koloches Topping,brown sugar,1   cup    brown sugar,sugar,200.0,gramos,Chedraui,Azúcar,28.2,kg,5.64,densidad_aproximada,2,14.49,2
504880,Koloches Topping,sour cream,1/3  cup    sour cream,cream,0.0789,litros,Chedraui,Crema,112.28,litro,8.85,volumen,2,14.49,2
504880,Koloches Topping,brown sugar,1   cup    brown sugar,sugar,200.0,gramos,Soriana,Azúcar,29.4,kg,5.88,densidad_aproximada,2,14.91,2
504880,Koloches Topping,sour cream,1/3  cup    sour cream,cream,0.0789,litros,Soriana,Crema,114.47,litro,9.03,volumen,2,14.91,2
504880,Koloches Topping,brown sugar,1   cup    brown sugar,sugar,200.0,gramos,Walmart,Azúcar,26.9,kg,5.38,densidad_aproximada,2,13.18,2
504880,Koloches Topping,sour cream,1/3  cup    sour cream,cream,0.0789,litros,Walmart,Crema,98.94,litro,7.8,volumen,2,13.18,2
506315,How to Cook Japanese Rice on Stove,japanese rice sushi rice,1   cup   japanese rice (sushi rice),rice,185.0,gramos,Chedraui,Arroz,24.1,kg,4.46,densidad_aproximada,2,7.27,2
506315,How to Cook Japanese Rice on Stove,water,1   cup    water,water,0.2366,litros,Chedraui,Agua Sin Gas,11.89,litro,2.81,volumen,2,7.27,2
506315,How to Cook Japanese Rice on Stove,japanese rice sushi rice,1   cup   japanese rice (sushi rice),rice,185.0,gramos,Soriana,Arroz,25.5,kg,4.72,densidad_aproximada,2,7.59,2
506315,How to Cook Japanese Rice on Stove,water,1   cup    water,water,0.2366,litros,Soriana,Agua Sin Gas,12.11,litro,2.87,volumen,2,7.59,2
506315,How to Cook Japanese Rice on Stove,japanese rice sushi rice,1   cup   japanese rice (sushi rice),rice,185.0,gramos,Walmart,Arroz,28.8,kg,5.33,densidad_aproximada,2,7.81,2
506315,How to Cook Japanese Rice on Stove,water,1   cup    water,water,0.2366,litros,Walmart,Agua Sin Gas,10.5,litro,2.48,volumen,2,7.81,2
506561,"Crock Pot Ham, Bean &amp; Potatoes",fresh green beans,2   lbs    fresh green beans,green beans,907.1847,gramos,Chedraui,Ejote,47.4,kg,43.0,directa,4,261.09,4
506561,"Crock Pot Ham, Bean &amp; Potatoes",ham,2   lbs    ham,ham,907.1847,gramos,Chedraui,Jamón,198.7,kg,180.26,directa,4,261.09,4
506561,"Crock Pot Ham, Bean &amp; Potatoes",onion,1   small    onion,onion,110.0,gramos,Chedraui,Cebolla,27.5,kg,3.02,peso_por_pieza_aproximado,4,261.09,4
506561,"Crock Pot Ham, Bean &amp; Potatoes",potatoes,4       baking potatoes,potato,692.0,gramos,Chedraui,Papa,50.3,kg,34.81,peso_por_pieza_aproximado,4,261.09,4
506561,"Crock Pot Ham, Bean &amp; Potatoes",fresh green beans,2   lbs    fresh green beans,green beans,907.1847,gramos,Soriana,Ejote,63.7,kg,57.79,directa,4,297.47,4
506561,"Crock Pot Ham, Bean &amp; Potatoes",ham,2   lbs    ham,ham,907.1847,gramos,Soriana,Jamón,225.5,kg,204.57,directa,4,297.47,4
506561,"Crock Pot Ham, Bean &amp; Potatoes",onion,1   small    onion,onion,110.0,gramos,Soriana,Cebolla,24.2,kg,2.66,peso_por_pieza_aproximado,4,297.47,4
506561,"Crock Pot Ham, Bean &amp; Potatoes",potatoes,4       baking potatoes,potato,692.0,gramos,Soriana,Papa,46.9,kg,32.45,peso_por_pieza_aproximado,4,297.47,4
506561,"Crock Pot Ham, Bean &amp; Potatoes",fresh green beans,2   lbs    fresh green beans,green beans,907.1847,gramos,Walmart,Ejote,67.8,kg,61.51,directa,4,308.77,4
506561,"Crock Pot Ham, Bean &amp; Potatoes",ham,2   lbs    ham,ham,907.1847,gramos,Walmart,Jamón,222.4,kg,201.76,directa,4,308.77,4
506561,"Crock Pot Ham, Bean &amp; Potatoes",onion,1   small    onion,onion,110.0,gramos,Walmart,Cebolla,37.5,kg,4.12,peso_por_pieza_aproximado,4,308.77,4
506561,"Crock Pot Ham, Bean &amp; Potatoes",potatoes,4       baking potatoes,potato,692.0,gramos,Walmart,Papa,59.8,kg,41.38,peso_por_pieza_aproximado,4,308.77,4
507074,Hot Potato Taco,- salted potato chips,1 (9 1/2  ounce) bag  lays brand lightly-salted potato chips,potato,269.3205,gramos,Chedraui,Papa,50.3,kg,13.55,directa,2,81.12,2
507074,Hot Potato Taco,sriracha hot chili sauce,1 (17   ounce) bottle  sriracha hot chili sauce,chili sauce,481.9419,gramos,Chedraui,Salsa Picante y Similares,140.2,kg,67.57,directa,2,81.12,2
507074,Hot Potato Taco,- salted potato chips,1 (9 1/2  ounce) bag  lays brand lightly-salted potato chips,potato,269.3205,gramos,Soriana,Papa,46.9,kg,12.63,directa,2,87.43,2
507074,Hot Potato Taco,sriracha hot chili sauce,1 (17   ounce) bottle  sriracha hot chili sauce,chili sauce,481.9419,gramos,Soriana,Salsa Picante y Similares,155.2,kg,74.8,directa,2,87.43,2
507074,Hot Potato Taco,- salted potato chips,1 (9 1/2  ounce) bag  lays brand lightly-salted potato chips,potato,269.3205,gramos,Walmart,Papa,59.8,kg,16.11,directa,2,81.85,2
507074,Hot Potato Taco,sriracha hot chili sauce,1 (17   ounce) bottle  sriracha hot chili sauce,chili sauce,481.9419,gramos,Walmart,Salsa Picante y Similares,136.4,kg,65.74,directa,2,81.85,2
509495,Momma's Hamburger Gravy,cream broccoli,1 (8   ounce) can   cream of broccoli soup,broccoli,226.7962,gramos,Chedraui,Brócoli,43.2,kg,9.8,directa,4,101.14,4
509495,Momma's Hamburger Gravy,ground beef,1   lb    ground beef,beef,453.5924,gramos,Chedraui,Carne Res,163.7,kg,74.25,directa,4,101.14,4
509495,Momma's Hamburger Gravy,milk,1/2  cup    milk,milk,0.1183,litros,Chedraui,Leche Pasteurizada,32.25,litro,3.81,volumen,4,101.14,4
509495,Momma's Hamburger Gravy,sour cream,1/2  cup    sour cream,cream,0.1183,litros,Chedraui,Crema,112.28,litro,13.28,volumen,4,101.14,4
509495,Momma's Hamburger Gravy,cream broccoli,1 (8   ounce) can   cream of broccoli soup,broccoli,226.7962,gramos,Soriana,Brócoli,56.0,kg,12.7,directa,4,123.59,4
509495,Momma's Hamburger Gravy,ground beef,1   lb    ground beef,beef,453.5924,gramos,Soriana,Carne Res,205.5,kg,93.21,directa,4,123.59,4
509495,Momma's Hamburger Gravy,milk,1/2  cup    milk,milk,0.1183,litros,Soriana,Leche Pasteurizada,34.97,litro,4.14,volumen,4,123.59,4
509495,Momma's Hamburger Gravy,sour cream,1/2  cup    sour cream,cream,0.1183,litros,Soriana,Crema,114.47,litro,13.54,volumen,4,123.59,4
509495,Momma's Hamburger Gravy,cream broccoli,1 (8   ounce) can   cream of broccoli soup,broccoli,226.7962,gramos,Walmart,Brócoli,56.2,kg,12.75,directa,4,132.12,4
509495,Momma's Hamburger Gravy,ground beef,1   lb    ground beef,beef,453.5924,gramos,Walmart,Carne Res,228.5,kg,103.65,directa,4,132.12,4
509495,Momma's Hamburger Gravy,milk,1/2  cup    milk,milk,0.1183,litros,Walmart,Leche Pasteurizada,34.0,litro,4.02,volumen,4,132.12,4
509495,Momma's Hamburger Gravy,sour cream,1/2  cup    sour cream,cream,0.1183,litros,Walmart,Crema,98.94,litro,11.7,volumen,4,132.12,4
510139,Rum Glaze,dark rum,2   tablespoons    dark rum,rum,0.0296,litros,Chedraui,Ron,549.99,litro,16.27,volumen,2,21.91,2
510139,Rum Glaze,powdered sugar,1   cup    powdered sugar,sugar,200.0,gramos,Chedraui,Azúcar,28.2,kg,5.64,densidad_aproximada,2,21.91,2
510139,Rum Glaze,dark rum,2   tablespoons    dark rum,rum,0.0296,litros,Soriana,Ron,595.28,litro,17.6,volumen,2,23.48,2
510139,Rum Glaze,powdered sugar,1   cup    powdered sugar,sugar,200.0,gramos,Soriana,Azúcar,29.4,kg,5.88,densidad_aproximada,2,23.48,2
510139,Rum Glaze,dark rum,2   tablespoons    dark rum,rum,0.0296,litros,Walmart,Ron,498.98,litro,14.76,volumen,2,20.14,2
510139,Rum Glaze,powdered sugar,1   cup    powdered sugar,sugar,200.0,gramos,Walmart,Azúcar,26.9,kg,5.38,densidad_aproximada,2,20.14,2
510796,Oven Stew,beef stew,2   lbs    beef stew meat,beef,907.1847,gramos,Chedraui,Carne Res,163.7,kg,148.51,directa,6,225.82,6
510796,Oven Stew,beefy mushroom soup,1 (10   ounce) can   beefy mushroom soup,mushrooms,283.4952,gramos,Chedraui,Champiñones,108.1,kg,30.65,directa,6,225.82,6
510796,Oven Stew,chopped onion,1   cup   chopped onion,onion,160.0,gramos,Chedraui,Cebolla,27.5,kg,4.4,densidad_aproximada,6,225.82,6
510796,Oven Stew,condensed golden mushroom soup,1 (10   ounce) can   condensed golden mushroom soup,mushrooms,283.4952,gramos,Chedraui,Champiñones,108.1,kg,30.65,directa,6,225.82,6
510796,Oven Stew,sliced carrots,2   cups   sliced carrots,carrot,256.0,gramos,Chedraui,Zanahoria,15.8,kg,4.04,densidad_aproximada,6,225.82,6
510796,Oven Stew,sliced mushrooms,1   cup    sliced mushrooms,mushrooms,70.0,gramos,Chedraui,Champiñones,108.1,kg,7.57,densidad_aproximada,6,225.82,6
510796,Oven Stew,beef stew,2   lbs    beef stew meat,beef,907.1847,gramos,Soriana,Carne Res,205.5,kg,186.43,directa,6,265.41,6
510796,Oven Stew,beefy mushroom soup,1 (10   ounce) can   beefy mushroom soup,mushrooms,283.4952,gramos,Soriana,Champiñones,111.3,kg,31.55,directa,6,265.41,6
510796,Oven Stew,chopped onion,1   cup   chopped onion,onion,160.0,gramos,Soriana,Cebolla,24.2,kg,3.87,densidad_aproximada,6,265.41,6
510796,Oven Stew,condensed golden mushroom soup,1 (10   ounce) can   condensed golden mushroom soup,mushrooms,283.4952,gramos,Soriana,Champiñones,111.3,kg,31.55,directa,6,265.41,6
510796,Oven Stew,sliced carrots,2   cups   sliced carrots,carrot,256.0,gramos,Soriana,Zanahoria,16.5,kg,4.22,densidad_aproximada,6,265.41,6
510796,Oven Stew,sliced mushrooms,1   cup    sliced mushrooms,mushrooms,70.0,gramos,Soriana,Champiñones,111.3,kg,7.79,densidad_aproximada,6,265.41,6
510796,Oven Stew,beef stew,2   lbs    beef stew meat,beef,907.1847,gramos,Walmart,Carne Res,228.5,kg,207.29,directa,6,287.2,6
510796,Oven Stew,beefy mushroom soup,1 (10   ounce) can   beefy mushroom soup,mushrooms,283.4952,gramos,Walmart,Champiñones,108.8,kg,30.84,directa,6,287.2,6
510796,Oven Stew,chopped onion,1   cup   chopped onion,onion,160.0,gramos,Walmart,Cebolla,37.5,kg,6.0,densidad_aproximada,6,287.2,6
510796,Oven Stew,condensed golden mushroom soup,1 (10   ounce) can   condensed golden mushroom soup,mushrooms,283.4952,gramos,Walmart,Champiñones,108.8,kg,30.84,directa,6,287.2,6
510796,Oven Stew,sliced carrots,2   cups   sliced carrots,carrot,256.0,gramos,Walmart,Zanahoria,18.0,kg,4.61,densidad_aproximada,6,287.2,6
510796,Oven Stew,sliced mushrooms,1   cup    sliced mushrooms,mushrooms,70.0,gramos,Walmart,Champiñones,108.8,kg,7.62,densidad_aproximada,6,287.2,6
510915,Slow Cooker Ham,bone - in picnic ham,1 (8   lb)   cured bone-in picnic ham,ham,3628.739,gramos,Chedraui,Jamón,198.7,kg,721.03,directa,2,732.31,2
510915,Slow Cooker Ham,brown sugar,2   cups   packed brown sugar,sugar,400.0,gramos,Chedraui,Azúcar,28.2,kg,11.28,densidad_aproximada,2,732.31,2
510915,Slow Cooker Ham,bone - in picnic ham,1 (8   lb)   cured bone-in picnic ham,ham,3628.739,gramos,Soriana,Jamón,225.5,kg,818.28,directa,2,830.04,2
510915,Slow Cooker Ham,brown sugar,2   cups   packed brown sugar,sugar,400.0,gramos,Soriana,Azúcar,29.4,kg,11.76,densidad_aproximada,2,830.04,2
510915,Slow Cooker Ham,bone - in picnic ham,1 (8   lb)   cured bone-in picnic ham,ham,3628.739,gramos,Walmart,Jamón,222.4,kg,807.03,directa,2,817.79,2
510915,Slow Cooker Ham,brown sugar,2   cups   packed brown sugar,sugar,400.0,gramos,Walmart,Azúcar,26.9,kg,10.76,densidad_aproximada,2,817.79,2
511566,Candied Bacon Brown Sugar Bacon,bacon,1   lb    bacon,bacon,453.5924,gramos,Chedraui,Tocino Ahumado,364.7,kg,165.43,directa,2,168.72,2
511566,Candied Bacon Brown Sugar Bacon,brown sugar,1/2-2/3  cup    brown sugar,sugar,116.66,gramos,Chedraui,Azúcar,28.2,kg,3.29,densidad_aproximada,2,168.72,2
511566,Candied Bacon Brown Sugar Bacon,bacon,1   lb    bacon,bacon,453.5924,gramos,Soriana,Tocino Ahumado,451.0,kg,204.57,directa,2,208.0,2
511566,Candied Bacon Brown Sugar Bacon,brown sugar,1/2-2/3  cup    brown sugar,sugar,116.66,gramos,Soriana,Azúcar,29.4,kg,3.43,densidad_aproximada,2,208.0,2
511566,Candied Bacon Brown Sugar Bacon,bacon,1   lb    bacon,bacon,453.5924,gramos,Walmart,Tocino Ahumado,480.4,kg,217.91,directa,2,221.05,2
511566,Candied Bacon Brown Sugar Bacon,brown sugar,1/2-2/3  cup    brown sugar,sugar,116.66,gramos,Walmart,Azúcar,26.9,kg,3.14,densidad_aproximada,2,221.05,2
511712,Perfect Prime Rib,first cut beef rib roast,"7   lbs   first-cut beef rib roast, 3 ribs",beef,3175.1466,gramos,Chedraui,Carne Res,163.7,kg,519.77,directa,2,520.4,2
511712,Perfect Prime Rib,vegetable oil,1   tablespoon    vegetable oil,vegetable oil,0.0148,litros,Chedraui,Aceite,42.7,litro,0.63,volumen,2,520.4,2
511712,Perfect Prime Rib,first cut beef rib roast,"7   lbs   first-cut beef rib roast, 3 ribs",beef,3175.1466,gramos,Soriana,Carne Res,205.5,kg,652.49,directa,2,653.21,2
511712,Perfect Prime Rib,vegetable oil,1   tablespoon    vegetable oil,vegetable oil,0.0148,litros,Soriana,Aceite,48.67,litro,0.72,volumen,2,653.21,2
511712,Perfect Prime Rib,first cut beef rib roast,"7   lbs   first-cut beef rib roast, 3 ribs",beef,3175.1466,gramos,Walmart,Carne Res,228.5,kg,725.52,directa,2,726.22,2
511712,Perfect Prime Rib,vegetable oil,1   tablespoon    vegetable oil,vegetable oil,0.0148,litros,Walmart,Aceite,47.43,litro,0.7,volumen,2,726.22,2
512364,Sauteed Asian Greens,chinese mustard greens bok choy choy sum,1   lb   chinese mustard greens (or bok choy or choy sum),mustard,453.5924,gramos,Chedraui,Mostaza,95.4,kg,43.27,directa,4,46.24,4
512364,Sauteed Asian Greens,garlic clove minced,"1       garlic clove, minced",garlic,3.0,gramos,Chedraui,Ajo,411.1,kg,1.23,peso_por_diente_aproximado,4,46.24,4
512364,Sauteed Asian Greens,sesame oil,2   teaspoons    sesame oil,vegetable oil,0.0099,litros,Chedraui,Aceite,42.7,litro,0.42,volumen,4,46.24,4
512364,Sauteed Asian Greens,soy sauce,1 -2   teaspoon    soy sauce,soy sauce,0.0074,litros,Chedraui,Salsa de Soya,178.57,litro,1.32,volumen,4,46.24,4
512364,Sauteed Asian Greens,chinese mustard greens bok choy choy sum,1   lb   chinese mustard greens (or bok choy or choy sum),mustard,453.5924,gramos,Soriana,Mostaza,97.1,kg,44.04,directa,4,47.36,4
512364,Sauteed Asian Greens,garlic clove minced,"1       garlic clove, minced",garlic,3.0,gramos,Soriana,Ajo,469.2,kg,1.41,peso_por_diente_aproximado,4,47.36,4
512364,Sauteed Asian Greens,sesame oil,2   teaspoons    sesame oil,vegetable oil,0.0099,litros,Soriana,Aceite,48.67,litro,0.48,volumen,4,47.36,4
512364,Sauteed Asian Greens,soy sauce,1 -2   teaspoon    soy sauce,soy sauce,0.0074,litros,Soriana,Salsa de Soya,192.86,litro,1.43,volumen,4,47.36,4
512364,Sauteed Asian Greens,chinese mustard greens bok choy choy sum,1   lb   chinese mustard greens (or bok choy or choy sum),mustard,453.5924,gramos,Walmart,Mostaza,92.7,kg,42.05,directa,4,45.07,4
512364,Sauteed Asian Greens,garlic clove minced,"1       garlic clove, minced",garlic,3.0,gramos,Walmart,Ajo,603.9,kg,1.81,peso_por_diente_aproximado,4,45.07,4
512364,Sauteed Asian Greens,sesame oil,2   teaspoons    sesame oil,vegetable oil,0.0099,litros,Walmart,Aceite,47.43,litro,0.47,volumen,4,45.07,4
512364,Sauteed Asian Greens,soy sauce,1 -2   teaspoon    soy sauce,soy sauce,0.0074,litros,Walmart,Salsa de Soya,100.0,litro,0.74,volumen,4,45.07,4
512817,Chocolate Banana Ice Cream,bananas frozen,"3       bananas, peeled and frozen",banana,354.0,gramos,Chedraui,Plátano,25.1,kg,8.89,peso_por_pieza_aproximado,2,9.6,2
512817,Chocolate Banana Ice Cream,sugar free chocolate syrup,2   tablespoons    sugar-free chocolate syrup,sugar,25.0001,gramos,Chedraui,Azúcar,28.2,kg,0.71,densidad_aproximada,2,9.6,2
512817,Chocolate Banana Ice Cream,bananas frozen,"3       bananas, peeled and frozen",banana,354.0,gramos,Soriana,Plátano,30.9,kg,10.94,peso_por_pieza_aproximado,2,11.68,2
512817,Chocolate Banana Ice Cream,sugar free chocolate syrup,2   tablespoons    sugar-free chocolate syrup,sugar,25.0001,gramos,Soriana,Azúcar,29.4,kg,0.74,densidad_aproximada,2,11.68,2
512817,Chocolate Banana Ice Cream,bananas frozen,"3       bananas, peeled and frozen",banana,354.0,gramos,Walmart,Plátano,30.5,kg,10.8,peso_por_pieza_aproximado,2,11.47,2
